subj,item,type,pos,word,correct,rt,region,type2
24,10,obj-ext,9,是,NA,890,headnoun1,object relative
24,13,subj-ext,9,以前,NA,425,headnoun1,subject relative
24,2,obj-ext,9,是,NA,420,headnoun1,object relative
24,4,obj-ext,9,是,NA,369,headnoun1,object relative
24,9,subj-ext,9,是,NA,326,headnoun1,subject relative
24,3,subj-ext,9,是,NA,650,headnoun1,subject relative
26,16,obj-ext,9,是,NA,534,headnoun1,object relative
26,3,subj-ext,9,是,NA,430,headnoun1,subject relative
26,15,subj-ext,9,只吃魚。,NA,510,headnoun1,subject relative
26,4,obj-ext,9,是,NA,358,headnoun1,object relative
26,8,obj-ext,9,戴著,NA,494,headnoun1,object relative
26,6,obj-ext,9,是,NA,430,headnoun1,object relative
26,11,subj-ext,9,和,NA,574,headnoun1,subject relative
26,1,subj-ext,9,是,NA,366,headnoun1,subject relative
26,2,obj-ext,9,是,NA,342,headnoun1,object relative
26,13,subj-ext,9,以前,NA,439,headnoun1,subject relative
26,10,obj-ext,9,是,NA,438,headnoun1,object relative
26,7,subj-ext,9,叫,NA,454,headnoun1,subject relative
26,9,subj-ext,9,是,NA,342,headnoun1,subject relative
26,5,subj-ext,9,是,NA,406,headnoun1,subject relative
26,14,obj-ext,9,以前,NA,342,headnoun1,object relative
27,3,obj-ext,9,是,NA,320,headnoun1,object relative
27,8,subj-ext,9,戴著,NA,464,headnoun1,subject relative
27,16,subj-ext,9,是,NA,345,headnoun1,subject relative
27,9,obj-ext,9,是,NA,277,headnoun1,object relative
27,1,obj-ext,9,是,NA,333,headnoun1,object relative
27,15,obj-ext,9,只吃魚。,NA,2470,headnoun1,object relative
27,13,obj-ext,9,以前,NA,425,headnoun1,object relative
28,11,subj-ext,9,和,NA,494,headnoun1,subject relative
28,13,subj-ext,9,以前,NA,1336,headnoun1,subject relative
28,8,obj-ext,9,戴著,NA,502,headnoun1,object relative
28,9,subj-ext,9,是,NA,1425,headnoun1,subject relative
28,3,subj-ext,9,是,NA,286,headnoun1,subject relative
28,4,obj-ext,9,是,NA,221,headnoun1,object relative
28,6,obj-ext,9,是,NA,318,headnoun1,object relative
28,7,subj-ext,9,叫,NA,262,headnoun1,subject relative
28,16,obj-ext,9,是,NA,342,headnoun1,object relative
28,2,obj-ext,9,是,NA,374,headnoun1,object relative
28,14,obj-ext,9,以前,NA,438,headnoun1,object relative
28,15,subj-ext,9,只吃魚。,NA,1961,headnoun1,subject relative
28,10,obj-ext,9,是,NA,366,headnoun1,object relative
28,5,subj-ext,9,是,NA,366,headnoun1,subject relative
28,1,subj-ext,9,是,NA,446,headnoun1,subject relative
29,3,obj-ext,9,是,NA,318,headnoun1,object relative
29,5,obj-ext,9,是,NA,502,headnoun1,object relative
29,11,obj-ext,9,和,NA,318,headnoun1,object relative
29,1,obj-ext,9,是,NA,374,headnoun1,object relative
29,8,subj-ext,9,戴著,NA,1280,headnoun1,subject relative
29,13,obj-ext,9,以前,NA,310,headnoun1,object relative
29,6,subj-ext,9,是,NA,318,headnoun1,subject relative
29,7,obj-ext,9,叫,NA,302,headnoun1,object relative
29,10,subj-ext,9,是,NA,246,headnoun1,subject relative
29,16,subj-ext,9,是,NA,294,headnoun1,subject relative
29,15,obj-ext,9,只吃魚。,NA,6854,headnoun1,object relative
29,2,subj-ext,9,是,NA,278,headnoun1,subject relative
29,9,obj-ext,9,是,NA,197,headnoun1,object relative
29,4,subj-ext,9,是,NA,190,headnoun1,subject relative
29,14,subj-ext,9,以前,NA,178,headnoun1,subject relative
3,10,subj-ext,9,是,NA,347,headnoun1,subject relative
3,14,subj-ext,9,以前,NA,714,headnoun1,subject relative
3,5,obj-ext,9,是,NA,266,headnoun1,object relative
3,11,obj-ext,9,和,NA,301,headnoun1,object relative
3,16,subj-ext,9,是,NA,374,headnoun1,subject relative
3,6,subj-ext,9,是,NA,324,headnoun1,subject relative
3,8,subj-ext,9,戴著,NA,1212,headnoun1,subject relative
3,9,obj-ext,9,是,NA,406,headnoun1,object relative
3,13,obj-ext,9,以前,NA,602,headnoun1,object relative
3,1,obj-ext,9,是,NA,1078,headnoun1,object relative
3,7,obj-ext,9,叫,NA,243,headnoun1,object relative
3,3,obj-ext,9,是,NA,252,headnoun1,object relative
3,2,subj-ext,9,是,NA,259,headnoun1,subject relative
3,15,obj-ext,9,只吃魚。,NA,1626,headnoun1,object relative
3,4,subj-ext,9,是,NA,295,headnoun1,subject relative
30,2,obj-ext,9,是,NA,873,headnoun1,object relative
30,11,subj-ext,9,和,NA,340,headnoun1,subject relative
30,6,obj-ext,9,是,NA,327,headnoun1,object relative
30,10,obj-ext,9,是,NA,343,headnoun1,object relative
30,15,subj-ext,9,只吃魚。,NA,598,headnoun1,subject relative
30,5,subj-ext,9,是,NA,621,headnoun1,subject relative
30,16,obj-ext,9,是,NA,618,headnoun1,object relative
30,3,subj-ext,9,是,NA,352,headnoun1,subject relative
30,13,subj-ext,9,以前,NA,4145,headnoun1,subject relative
30,7,subj-ext,9,叫,NA,522,headnoun1,subject relative
30,8,obj-ext,9,戴著,NA,611,headnoun1,object relative
30,9,subj-ext,9,是,NA,287,headnoun1,subject relative
30,1,subj-ext,9,是,NA,277,headnoun1,subject relative
30,14,obj-ext,9,以前,NA,388,headnoun1,object relative
30,4,obj-ext,9,是,NA,401,headnoun1,object relative
31,16,subj-ext,9,是,NA,502,headnoun1,subject relative
31,10,subj-ext,9,是,NA,478,headnoun1,subject relative
31,6,subj-ext,9,是,NA,342,headnoun1,subject relative
31,15,obj-ext,9,只吃魚。,NA,743,headnoun1,object relative
31,2,subj-ext,9,是,NA,382,headnoun1,subject relative
31,7,obj-ext,9,叫,NA,278,headnoun1,object relative
31,11,obj-ext,9,和,NA,735,headnoun1,object relative
31,1,obj-ext,9,是,NA,358,headnoun1,object relative
31,14,subj-ext,9,以前,NA,326,headnoun1,subject relative
31,3,obj-ext,9,是,NA,262,headnoun1,object relative
31,8,subj-ext,9,戴著,NA,911,headnoun1,subject relative
31,13,obj-ext,9,以前,NA,302,headnoun1,object relative
31,9,obj-ext,9,是,NA,238,headnoun1,object relative
31,5,obj-ext,9,是,NA,406,headnoun1,object relative
31,4,subj-ext,9,是,NA,262,headnoun1,subject relative
32,9,subj-ext,9,是,NA,329,headnoun1,subject relative
32,3,subj-ext,9,是,NA,335,headnoun1,subject relative
32,15,subj-ext,9,只吃魚。,NA,437,headnoun1,subject relative
32,8,obj-ext,9,戴著,NA,403,headnoun1,object relative
32,16,obj-ext,9,是,NA,260,headnoun1,object relative
32,7,subj-ext,9,叫,NA,298,headnoun1,subject relative
32,10,obj-ext,9,是,NA,366,headnoun1,object relative
32,6,obj-ext,9,是,NA,822,headnoun1,object relative
32,5,subj-ext,9,是,NA,234,headnoun1,subject relative
32,1,subj-ext,9,是,NA,224,headnoun1,subject relative
32,11,subj-ext,9,和,NA,241,headnoun1,subject relative
32,13,subj-ext,9,以前,NA,356,headnoun1,subject relative
32,2,obj-ext,9,是,NA,220,headnoun1,object relative
32,4,obj-ext,9,是,NA,222,headnoun1,object relative
32,14,obj-ext,9,以前,NA,273,headnoun1,object relative
33,15,obj-ext,9,只吃魚。,NA,590,headnoun1,object relative
33,4,subj-ext,9,是,NA,414,headnoun1,subject relative
33,3,obj-ext,9,是,NA,342,headnoun1,object relative
33,7,obj-ext,9,叫,NA,334,headnoun1,object relative
33,5,obj-ext,9,是,NA,406,headnoun1,object relative
33,10,subj-ext,9,是,NA,390,headnoun1,subject relative
33,6,subj-ext,9,是,NA,286,headnoun1,subject relative
33,2,subj-ext,9,是,NA,197,headnoun1,subject relative
33,1,obj-ext,9,是,NA,278,headnoun1,object relative
33,16,subj-ext,9,是,NA,358,headnoun1,subject relative
33,13,obj-ext,9,以前,NA,466,headnoun1,object relative
33,9,obj-ext,9,是,NA,306,headnoun1,object relative
33,8,subj-ext,9,戴著,NA,318,headnoun1,subject relative
33,11,obj-ext,9,和,NA,326,headnoun1,object relative
33,14,subj-ext,9,以前,NA,253,headnoun1,subject relative
34,4,obj-ext,9,是,NA,337,headnoun1,object relative
34,1,subj-ext,9,是,NA,441,headnoun1,subject relative
34,6,obj-ext,9,是,NA,348,headnoun1,object relative
34,14,obj-ext,9,以前,NA,410,headnoun1,object relative
34,11,subj-ext,9,和,NA,290,headnoun1,subject relative
34,10,obj-ext,9,是,NA,348,headnoun1,object relative
34,2,obj-ext,9,是,NA,418,headnoun1,object relative
34,15,subj-ext,9,只吃魚。,NA,3238,headnoun1,subject relative
34,9,subj-ext,9,是,NA,275,headnoun1,subject relative
34,5,subj-ext,9,是,NA,301,headnoun1,subject relative
34,13,subj-ext,9,以前,NA,289,headnoun1,subject relative
34,3,subj-ext,9,是,NA,341,headnoun1,subject relative
34,16,obj-ext,9,是,NA,268,headnoun1,object relative
34,8,obj-ext,9,戴著,NA,379,headnoun1,object relative
34,7,subj-ext,9,叫,NA,247,headnoun1,subject relative
35,16,subj-ext,9,是,NA,342,headnoun1,subject relative
35,2,subj-ext,9,是,NA,534,headnoun1,subject relative
35,8,subj-ext,9,戴著,NA,325,headnoun1,subject relative
35,5,obj-ext,9,是,NA,350,headnoun1,object relative
35,4,subj-ext,9,是,NA,374,headnoun1,subject relative
35,13,obj-ext,9,以前,NA,623,headnoun1,object relative
35,1,obj-ext,9,是,NA,671,headnoun1,object relative
35,14,subj-ext,9,以前,NA,566,headnoun1,subject relative
35,7,obj-ext,9,叫,NA,366,headnoun1,object relative
35,3,obj-ext,9,是,NA,558,headnoun1,object relative
35,11,obj-ext,9,和,NA,759,headnoun1,object relative
35,10,subj-ext,9,是,NA,510,headnoun1,subject relative
35,9,obj-ext,9,是,NA,246,headnoun1,object relative
35,6,subj-ext,9,是,NA,286,headnoun1,subject relative
35,15,obj-ext,9,只吃魚。,NA,229,headnoun1,object relative
36,2,obj-ext,9,是,NA,493,headnoun1,object relative
36,11,subj-ext,9,和,NA,1095,headnoun1,subject relative
36,15,subj-ext,9,只吃魚。,NA,1615,headnoun1,subject relative
36,5,subj-ext,9,是,NA,310,headnoun1,subject relative
36,16,obj-ext,9,是,NA,406,headnoun1,object relative
36,14,obj-ext,9,以前,NA,298,headnoun1,object relative
36,3,subj-ext,9,是,NA,354,headnoun1,subject relative
36,8,obj-ext,9,戴著,NA,279,headnoun1,object relative
36,1,subj-ext,9,是,NA,270,headnoun1,subject relative
36,13,subj-ext,9,以前,NA,320,headnoun1,subject relative
36,9,subj-ext,9,是,NA,304,headnoun1,subject relative
36,10,obj-ext,9,是,NA,298,headnoun1,object relative
36,4,obj-ext,9,是,NA,291,headnoun1,object relative
36,6,obj-ext,9,是,NA,269,headnoun1,object relative
36,7,subj-ext,9,叫,NA,241,headnoun1,subject relative
37,14,subj-ext,9,以前,NA,735,headnoun1,subject relative
37,6,subj-ext,9,是,NA,1328,headnoun1,subject relative
37,8,subj-ext,9,戴著,NA,1280,headnoun1,subject relative
37,16,subj-ext,9,是,NA,518,headnoun1,subject relative
37,11,obj-ext,9,和,NA,574,headnoun1,object relative
37,5,obj-ext,9,是,NA,582,headnoun1,object relative
37,7,obj-ext,9,叫,NA,879,headnoun1,object relative
37,3,obj-ext,9,是,NA,558,headnoun1,object relative
37,4,subj-ext,9,是,NA,454,headnoun1,subject relative
37,9,obj-ext,9,是,NA,630,headnoun1,object relative
37,13,obj-ext,9,以前,NA,526,headnoun1,object relative
37,15,obj-ext,9,只吃魚。,NA,767,headnoun1,object relative
37,1,obj-ext,9,是,NA,623,headnoun1,object relative
37,10,subj-ext,9,是,NA,815,headnoun1,subject relative
37,2,subj-ext,9,是,NA,406,headnoun1,subject relative
38,16,subj-ext,9,是,NA,838,headnoun1,subject relative
38,2,subj-ext,9,是,NA,342,headnoun1,subject relative
38,10,subj-ext,9,是,NA,374,headnoun1,subject relative
38,15,obj-ext,9,只吃魚。,NA,430,headnoun1,object relative
38,4,subj-ext,9,是,NA,254,headnoun1,subject relative
38,13,obj-ext,9,以前,NA,270,headnoun1,object relative
38,6,subj-ext,9,是,NA,270,headnoun1,subject relative
38,9,obj-ext,9,是,NA,294,headnoun1,object relative
38,8,subj-ext,9,戴著,NA,371,headnoun1,subject relative
38,1,obj-ext,9,是,NA,254,headnoun1,object relative
38,7,obj-ext,9,叫,NA,285,headnoun1,object relative
38,11,obj-ext,9,和,NA,366,headnoun1,object relative
38,3,obj-ext,9,是,NA,238,headnoun1,object relative
38,5,obj-ext,9,是,NA,318,headnoun1,object relative
38,14,subj-ext,9,以前,NA,694,headnoun1,subject relative
39,2,subj-ext,9,是,NA,750,headnoun1,subject relative
39,16,subj-ext,9,是,NA,438,headnoun1,subject relative
39,7,obj-ext,9,叫,NA,446,headnoun1,object relative
39,13,obj-ext,9,以前,NA,956,headnoun1,object relative
39,6,subj-ext,9,是,NA,454,headnoun1,subject relative
39,5,obj-ext,9,是,NA,358,headnoun1,object relative
39,10,subj-ext,9,是,NA,1334,headnoun1,subject relative
39,11,obj-ext,9,和,NA,158,headnoun1,object relative
39,9,obj-ext,9,是,NA,278,headnoun1,object relative
39,15,obj-ext,9,只吃魚。,NA,1342,headnoun1,object relative
39,14,subj-ext,9,以前,NA,238,headnoun1,subject relative
39,1,obj-ext,9,是,NA,270,headnoun1,object relative
39,3,obj-ext,9,是,NA,782,headnoun1,object relative
39,4,subj-ext,9,是,NA,1502,headnoun1,subject relative
39,8,subj-ext,9,戴著,NA,254,headnoun1,subject relative
4,9,subj-ext,9,是,NA,270,headnoun1,subject relative
4,8,obj-ext,9,戴著,NA,422,headnoun1,object relative
4,1,subj-ext,9,是,NA,318,headnoun1,subject relative
4,3,subj-ext,9,是,NA,815,headnoun1,subject relative
4,6,obj-ext,9,是,NA,581,headnoun1,object relative
4,2,obj-ext,9,是,NA,366,headnoun1,object relative
4,4,obj-ext,9,是,NA,687,headnoun1,object relative
4,16,obj-ext,9,是,NA,245,headnoun1,object relative
4,11,subj-ext,9,和,NA,318,headnoun1,subject relative
4,10,obj-ext,9,是,NA,326,headnoun1,object relative
4,7,subj-ext,9,叫,NA,382,headnoun1,subject relative
4,5,subj-ext,9,是,NA,334,headnoun1,subject relative
4,13,subj-ext,9,以前,NA,165,headnoun1,subject relative
4,14,obj-ext,9,以前,NA,398,headnoun1,object relative
4,15,subj-ext,9,只吃魚。,NA,2580,headnoun1,subject relative
40,4,obj-ext,9,是,NA,413,headnoun1,object relative
40,1,subj-ext,9,是,NA,406,headnoun1,subject relative
40,3,subj-ext,9,是,NA,357,headnoun1,subject relative
40,15,subj-ext,9,只吃魚。,NA,502,headnoun1,subject relative
40,9,subj-ext,9,是,NA,350,headnoun1,subject relative
40,16,obj-ext,9,是,NA,342,headnoun1,object relative
40,8,obj-ext,9,戴著,NA,414,headnoun1,object relative
40,10,obj-ext,9,是,NA,277,headnoun1,object relative
40,2,obj-ext,9,是,NA,566,headnoun1,object relative
40,7,subj-ext,9,叫,NA,334,headnoun1,subject relative
40,5,subj-ext,9,是,NA,502,headnoun1,subject relative
40,13,subj-ext,9,以前,NA,430,headnoun1,subject relative
40,6,obj-ext,9,是,NA,438,headnoun1,object relative
40,14,obj-ext,9,以前,NA,477,headnoun1,object relative
40,11,subj-ext,9,和,NA,262,headnoun1,subject relative
5,11,obj-ext,9,和,NA,991,headnoun1,object relative
5,16,subj-ext,9,是,NA,402,headnoun1,subject relative
5,4,subj-ext,9,是,NA,390,headnoun1,subject relative
5,1,obj-ext,9,是,NA,1691,headnoun1,object relative
5,5,obj-ext,9,是,NA,610,headnoun1,object relative
5,14,subj-ext,9,以前,NA,308,headnoun1,subject relative
5,15,obj-ext,9,只吃魚。,NA,1501,headnoun1,object relative
5,13,obj-ext,9,以前,NA,387,headnoun1,object relative
5,8,subj-ext,9,戴著,NA,363,headnoun1,subject relative
5,3,obj-ext,9,是,NA,312,headnoun1,object relative
5,9,obj-ext,9,是,NA,317,headnoun1,object relative
5,10,subj-ext,9,是,NA,1462,headnoun1,subject relative
5,2,subj-ext,9,是,NA,287,headnoun1,subject relative
5,7,obj-ext,9,叫,NA,373,headnoun1,object relative
5,6,subj-ext,9,是,NA,373,headnoun1,subject relative
6,1,subj-ext,9,是,NA,336,headnoun1,subject relative
6,6,obj-ext,9,是,NA,357,headnoun1,object relative
6,8,obj-ext,9,戴著,NA,865,headnoun1,object relative
6,7,subj-ext,9,叫,NA,505,headnoun1,subject relative
6,9,subj-ext,9,是,NA,255,headnoun1,subject relative
6,16,obj-ext,9,是,NA,3318,headnoun1,object relative
6,4,obj-ext,9,是,NA,391,headnoun1,object relative
6,3,subj-ext,9,是,NA,286,headnoun1,subject relative
6,11,subj-ext,9,和,NA,416,headnoun1,subject relative
6,15,subj-ext,9,只吃魚。,NA,963,headnoun1,subject relative
6,13,subj-ext,9,以前,NA,278,headnoun1,subject relative
6,5,subj-ext,9,是,NA,2122,headnoun1,subject relative
6,2,obj-ext,9,是,NA,245,headnoun1,object relative
6,10,obj-ext,9,是,NA,323,headnoun1,object relative
6,14,obj-ext,9,以前,NA,377,headnoun1,object relative
7,2,subj-ext,9,是,NA,486,headnoun1,subject relative
7,6,subj-ext,9,是,NA,454,headnoun1,subject relative
7,1,obj-ext,9,是,NA,470,headnoun1,object relative
7,8,subj-ext,9,戴著,NA,333,headnoun1,subject relative
7,11,obj-ext,9,和,NA,365,headnoun1,object relative
7,4,subj-ext,9,是,NA,391,headnoun1,subject relative
7,10,subj-ext,9,是,NA,1777,headnoun1,subject relative
7,7,obj-ext,9,叫,NA,245,headnoun1,object relative
7,15,obj-ext,9,只吃魚。,NA,1053,headnoun1,object relative
7,16,subj-ext,9,是,NA,374,headnoun1,subject relative
7,9,obj-ext,9,是,NA,366,headnoun1,object relative
7,13,obj-ext,9,以前,NA,446,headnoun1,object relative
7,3,obj-ext,9,是,NA,350,headnoun1,object relative
7,14,subj-ext,9,以前,NA,277,headnoun1,subject relative
7,5,obj-ext,9,是,NA,278,headnoun1,object relative
8,6,obj-ext,9,是,NA,290,headnoun1,object relative
8,13,subj-ext,9,以前,NA,1477,headnoun1,subject relative
8,16,obj-ext,9,是,NA,662,headnoun1,object relative
8,8,obj-ext,9,戴著,NA,415,headnoun1,object relative
8,9,subj-ext,9,是,NA,1356,headnoun1,subject relative
8,10,obj-ext,9,是,NA,546,headnoun1,object relative
8,5,subj-ext,9,是,NA,397,headnoun1,subject relative
8,2,obj-ext,9,是,NA,389,headnoun1,object relative
8,11,subj-ext,9,和,NA,334,headnoun1,subject relative
8,7,subj-ext,9,叫,NA,273,headnoun1,subject relative
8,3,subj-ext,9,是,NA,1250,headnoun1,subject relative
8,14,obj-ext,9,以前,NA,390,headnoun1,object relative
8,4,obj-ext,9,是,NA,391,headnoun1,object relative
8,1,subj-ext,9,是,NA,290,headnoun1,subject relative
8,15,subj-ext,9,只吃魚。,NA,406,headnoun1,subject relative
9,10,subj-ext,9,是,NA,502,headnoun1,subject relative
9,2,subj-ext,9,是,NA,598,headnoun1,subject relative
9,3,obj-ext,9,是,NA,454,headnoun1,object relative
9,14,subj-ext,9,以前,NA,366,headnoun1,subject relative
9,13,obj-ext,9,以前,NA,422,headnoun1,object relative
9,4,subj-ext,9,是,NA,398,headnoun1,subject relative
9,5,obj-ext,9,是,NA,342,headnoun1,object relative
9,1,obj-ext,9,是,NA,543,headnoun1,object relative
9,9,obj-ext,9,是,NA,390,headnoun1,object relative
9,6,subj-ext,9,是,NA,374,headnoun1,subject relative
9,15,obj-ext,9,只吃魚。,NA,1697,headnoun1,object relative
9,16,subj-ext,9,是,NA,414,headnoun1,subject relative
9,7,obj-ext,9,叫,NA,382,headnoun1,object relative
9,8,subj-ext,9,戴著,NA,390,headnoun1,subject relative
9,11,obj-ext,9,和,NA,398,headnoun1,object relative
